user_id,review_id,text,date,stars,useful,funny,target,sentiment_score,rule1_threshold,rule5_threshold,rule2_threshold,rule4_threshold,similarity_score,rule6_threshold,rule3_threshold
IpLRJY4CP3fXtlEd8Y4GFQ,sTXhqb8QEec7kDPZWi409g,"H------      all HYPE\n\nO------    food is ORDINARY\n\nN-----     NOT half as good as Sabrina's.\n\nE-----   EDIBLE, but not fantastic!!\n\nY----     Y bother waiting in the long lines?  There are far too many other options in the area!  LOL\n\nS---    Honey's was so-so!!!\n\nThis pretty much sums it up.  I had pumpkin pancakes. They had far too much cinnamon. Also had eggs and potatos. The potatos were good, I suppose.  My boyfriend had a Poorboy, and thought it was mediocre at best too.  Not bad, Not good, just average.  Add the over-crowded atmosphere... and the place is just not worth standing in the rain for 20 minutes, (which some people did) or sitting in a tightly packed waiting area with somebody's BUTT in your face for 20 minutes. (which I did!  LOL)  In their favor, I will say Honey's was cozy... it was a cold and rainy day, and I appreciated that Honey's had their heat on, unlike some other hipster spots that insist on having the a/c cranked up all year long!\n\nThe best part of my meal was my english breakfast tea... which I could have bought at any Target store and made myself at home. In short, Honey's is ok, but not worthy of more than 2 stars. I may revisit later and see if it wasn't just what I ordered that wasn't so hot.",2009-10-18 17:27:57,2,3,3,fake,0.1536194316436251,0,1,1,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,FLnt9LkIuYT5DK_L7C4sWQ,"Had lunch here the other day.  Not bad, but I've had better. The Makhani Chicken was a little on the tough side.  Loved the Chana Masala, Saag Paneer, and the salad was crisp and fresh. The naan was ok, but they didn't have mango OR tamarind chutney. This was a major disappointment for me. Nevertheless, the Ghulab Jamun, Kheer and Chai tea were all okay.",2014-04-20 17:36:03,3,1,0,fake,0.097008547008547,0,0,0,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,AJoEgRYv4cJjqMiUAyVrYw,"Ate here again on Friday, and as usual, my food was excellent!!!  I'm adding an extra star now because our waiter was kind enough to move our table outside so my bf and I could eat outside. Unfortunately, it started to rain, but I appreciated the effort!  \n\nPeople who came here expecting glitz and glamour know very little about authentic Jamaican spots. Forget about the fact that it was in a movie.....if you want some fantasy dining experience, go eat at a Beaches resort or something or go eat at Bahama Breeze.\n\nMy food came within 15 minutes and the service was wonderful. Yah Mon....",2010-05-17 13:11:07,4,2,0,genuine,0.1963541666666667,1,0,0,1,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,LQUmNfm1_8Huc-ps2MRa-w,"To my knowledge, Cosi's sandwiches are all pre-prepared , so I never go in there expecting to be BLOWN AWAY. Their food is EDIBLE, and that's pretty much it.\n\nI like to go to Cosi for lunch and sit outside and catch a breeze. It's a perfect spot for kicking it with friends or as a neutral meeting place for business acquaintances. \n\nI like the tomato soup and the Chicken TBM sandwich, the hot apple cider, the hot chocolate and teas.",2010-03-25 17:12:20,3,0,0,fake,0.1928571428571428,0,0,0,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,hoht_yiTLGN4BJf5VAmtmQ,"Found this place because I was starving during my late class in grad. school.  Not good..... not good at all. Mind you, I ordered SHRIMP FRIED RICE! How do you screw that up? Well, they found a way.  My rice was rock-hard and flavorless and there were about 5 shrimp in my pint.   I have never tasted BAD shrimp fried rice, most places know how to make AT LEAST that.... except Chinese Delight.",2012-06-02 00:22:21,2,1,1,fake,-0.2267857142857142,0,0,0,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,PFZ3AMED0_u7m_auKW1X5Q,"We ate at Jones again today, and I have to say,""No, No, NO, Jones!!!!!!!!!!  You do NOT serve Chicken and Waffles with a bland CHICKEN GRAVY!!!"" IT does NOTHING to bring out the flavor of the chicken OR waffles. Terrible gravy. Luckily, the chicken didn't need it, and we ate the waffles with syrup.\n\nWhile we're on the subject of waffles, what was up with the HALF of Belgian waffle you guys served us?  I have never been given a HALF of waffle at a restaurant before. Surely you guys can splurge a little and give us a WHOLE waffle.",2011-08-01 02:34:34,3,2,2,fake,-0.278525641025641,0,0,0,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,HQRKAGiqX0Q1s6r-sNjl7Q,"This place is entirely too pushy!!!!  My bf and I love tea, and we usually know what we want and/or what we like. I didn't like their approach in this store at all.. which is to talk to you as if THEY are the experts and YOU know nothing!!!  LOL\n\nThe woman in the store tried her damndest to sell us the entire overpriced store!!!  We already knew we wanted African Rooibos tea. Well, then she brought us sample after sample of different teas!!  And then she wanted to sell us the biggest size she could, and then a TIN versus a bag, and then of course tea bags, tea makers, kettles, sweeteners, and mugs,...lol. Lady, please!!  It's TEA, for crying out loud.  \n\nMy advice.... have a price in mind that you want to spend, and stick to it. Otherwise, you could get sucked into their sales pitch and end up spending waaaaay too much money.",2009-10-31 14:09:49,2,5,2,fake,0.0124131944444444,0,1,1,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,kpv4COlul-M4UaMmbt-aHQ,"I love this place, especially their crab wontons, lettuce wraps, Ginger Salmon and Mongolian Chicken, Beef, or Shrimp. I love the atmosphere too. Even though it's a chain, it's one of my favorite places to eat.",2010-10-16 15:51:08,4,0,0,genuine,0.18,1,0,0,1,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,fn1xnfLniri_F7-6YkMahg,"The place is cute enough.... I guess. The tables are a little too close together for my taste, but I guess that doesn't matter because the place was empty!!! So then, please tell me WHY, with so much space in the place, our waitress crammed  other patrons at the 3 tables closest to ME??  That's a serious pet peeve of mine. I like to BREATHE, and I honestly felt suffocated.\n\nTheir crepes fall into 5 different categories :Les Bourgeoises (rich and light taste),  ""Les Classiques (traditional taste), Les Savoureuses , ( seafood delight ), Les Tentantes (very creative mix), and Les Rebelle (Revolutionary, delicious taste,  Pizza Crêpes). Then,of course, you have the brunch menu and the sweet crepes.\n\nI ordered  the Chatelet"" off the brunch menu. It's a savory crepe with scrambled eggs, smoked salmon, swiss cheese with boiled sautéed potatoes for $13.00. I thought it might taste better w/ onions, so I asked for them, and I was right. It was DELICIOUS! My potatos were just ok.\n\nMy bf ordered a sweet crepe with banana, strawberry and nutella. he wasn't impressed. He thought it was too ""crispy."" We both ordered black tea to drink, but they did have a variety of loose teas to choose from as well.\n\nOverall, I'd say, the place is far too overpriced, because it simply doesn't have the ambience to charge so much money. They're also pretty stingy on the portions.\n\nWe will returm, but RELUCTANTLY!  lol",2010-01-12 04:47:11,3,2,0,genuine,0.2792029151404151,1,0,1,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,OmnYgyX2iETXlUN8rYhLnA,"My bf and I just ordered takeout from Honey's. The person who took our order was extremely RUDE and SHORT with us. Granted, it was close to their closing time, but not THAT close where anyone should have had an attitude about it. If that's the case, tell us you're closed!!!!   \n\nHoney's is getting beside themselves now because of their so-called popularity. They need to remember that it was the CUSTOMERS who made it so. (Especially YELPERS.)\n\nWe didn't appreciate the sarcastic and ""smart-alecky"" tone the cashier took with us.",2010-11-28 21:54:34,1,8,3,fake,-0.088828125,0,1,0,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,KYE-_ncb8M9mlzLaP-voIA,"What... no MUSHROOMS???? MEH!!!!!!!!!!!!!!!!!!!!!!!!!!!  LOL   I got an okay cheeseburger that was much too greasy for my taste. The fries were more like potato sticks, which I don't particularly care for. They too, were pretty greasy. I don't eat hamburgers too often, so I really wanted this one to be GREAT. It wasn't.\n\nMy food came to $9... which I would have much rather spent at 5 Guys.",2010-03-18 23:28:04,2,1,0,fake,0.3516666666666667,1,0,0,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,IahlUwBei3Z-L7hxW4HGCw,"My bf and I ate here last Sunday. I ordered eggs, homefries and toast. My food was DELICIOUS!!!!  I know my meal was a plain meal, but their cook added a little flair to it. My potatos were so flavorful, my eggs were cooked just right.  My food was outstanding!!!\n\nWe went to Honey's at 3:00 this time, so there was no crowd, and I was able to enjoy my food more than the first time.",2010-07-10 14:10:03,3,1,1,fake,0.281547619047619,1,0,0,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,ktcGSdxmcDaBS-_N-8hL0g,"Delicious!!!!!!!!!!!!!! My bf and I just returned from brunch at Centennial, and we are both fully satisified with our meals!\n\nFirst off, let me say... we were on our way to the White Dog Cafe. On a whim, my bf suggested we try the Centennial.  Recalling that a co-worker of mine ALWAYS brought tasty-looking danishes and muffins to work from Centennial, I wholeheartedly agreed to give it a try.\n\nI ordered the shrimp and grits. I loved it! It was served PIPING HOT with mushrooms, onions, tomatos, and cheese and of course, grits. it reminded me of a cajun dish like shrimp creole or jambalaya.  I wish they served something else with it though, because after a while, you do need something else to break up that taste.   My bf shared his french toast with me, which solved that problem.\n\nHe ordered french toast, eggs, turkey sausage links, and potatos w/ onions and peppers. To drink, he had a hazelnut steamer and I had my usual cup of darjeeling with cream and sugar.\n\nThe only complaint I have with this place is that they are slightly overpriced.  My breakfast was 12.95, and his was $12.95. Our grand total was $33.oo, which I think is a lot for breakfast.\n\nOverall, I'd highly recommend this place and will be returning.",2009-10-25 18:47:47,5,3,0,genuine,0.1591025641025641,1,1,1,1,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,wC81ceJvY7sFVQQj4P9Pvg,"This is one of my favorite breakfast places, and definitely my favorite place to get banana pancakes. Those things are massive, and they come with a delicious buttery syrup/ sauce that tastes so much better than regular syrup. This place also has the best fresh squeezed Valencia orange juice.  My fiance and I were going here every weekend for a while, but took a break after the hostesses started to recognize us.  I highly recommend Grand Luxe, with no hesitation.",2014-08-30 13:10:12,4,0,0,genuine,0.446,1,0,0,1,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,s1MrpcQpdQEc75QjjUEA3Q,"I must be a glutton for punishment. I gave Larry's another chance and it actually became my ""go to"" place when I want a chicken cheesesteak...... until today.   Larry's gave me a serious case of food poisoning a few years back that left me sick and on a specialized diet for about a month.  Fast forward to today. I had a chicken cheesesteak for lunch, and I can feel the makings of another illness coming on.  Something is definitely not right abut this place.",2017-04-20 02:05:09,1,1,2,fake,-0.239047619047619,0,0,0,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,ao1x4rgcGGcHrgmqvR6zig,"OK... not sure what all the negative reviews are about, but I like Jerk Hut.  Their food is your typical Jamaican cuisine.... I like their jerk chicken or jerk shrimp platters with cabbage and plantains, but the steamed fish is my absolute favorite!!!!!!!!!!!!!  Also, love the Dunns River wings.\n\nAnd of course, you have to have TING when you eat here!!!!!!!!!!!  Yum. I think I'll eat here this weekend.",2010-03-23 21:07:36,3,0,0,fake,0.1729166666666666,0,0,0,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,efz-guAGhv3t-VbK1GKFgA,"This review is strictly for the delivery service.I used to teach in this area, and I ordered from this place weekly.  Sometimes I would have my students go down and pick up my orders for me when I was unable to leave the classroom.  Well, one of those times, I had my students pick up the order, I was supposed to get $10 back in change. I sent a note down with my students saying that his tip was $4.00 The delivery guy took it upon himself to pocket ALL of my change.  Mind you, I tip... and I tip NICELY, but I d-mn sure was not tipping him $14.00.  This made me angry, to know that he really thought he deserved that much money for coming around the corner and dropping off a cold box of pizza.  \n\nAs for the food, it's ok.  The pizza is good, when it's HOT. TWICE I ordered from them for my class pizza parties and it was delivered to me ICE COLD. They also make good strombolis and chicken cheesesteaks.  Not a TERRIBLE choice, if you MUST order from here, just count your change if you get delivery.",2016-09-22 18:03:27,2,1,0,fake,0.0611111111111111,0,0,1,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,l77oQneNdxj4IUhusXqWGA,"I'm going to try to be as gentle as I can with this review.  I went to Total Serenity yesterday for a massage, and it was a horrific experience.  I'm trying to be gentle, because the woman who took care of me seemed to be somewhat nice. However, she has absolutely NO EXPERIENCE with professional massage. I get better backrubs from my 7 year old niece.\n\nI would have to agree with one of the other people who posted before me who said that the masseuse had no technique, just straight up and down rubs.  At first, I thought this was just her way of prepping or warming up my muscles. I kept thinking to myself,""Okay, NOW the real massage will begin!!"" LOL. Well, after saying that about 20-30 times, I knew this woman didn't know the first thing about a REAL massage. This made me mad, because my back and neck were full of stress knots.\n\nWell, the worst was yet to come.  She moved on to my legs and started doing some crazy technique that made me want to yell out in pain!!!  I get massages fairly often at other places, so I'm pretty sure she was doing it WRONG. Every person who ever massaged my calves and thighs did it in a relaxing way to get the kinks out.\n\nOn top of that, I think this woman had a BUTT FETISH!!!  LOL. I'm laughing right now, but I wasn't laughing yesterday.  As she massaged my thighs, she made sure to end each stroke with a handful of my butt.Each time, she stroked it slow and sensually, almost like she thought it was turning me on!  EWWW!!!!!!!!!!!!!!!!!!!!!!!!!!!!!  I don't want that kind of massage from a woman!!!  It was sooo unbelievably uncomfortable.  \n\nI felt bad, because my bf gave me the massage as one of my birthday gifts, and instead of leaving the salon relaxed and refreshed, I felt even more tense and stressed from clenching my butt cheeks every time her hand grazed and caressed it. When it was over, I couldn't get to the exit FAST ENOUGH!! lol. To add insult to injury, she had the nerve to hand me an empty envelope, indicating that she was expecting to get a tip.  Well, I ended up tipping her a few dollars, because in the end, I usually DO tip people when I receive any kind of service. Trust me, I would have rather kept that money in my wallet. \n\nI understand that for some people, the butt massage is no big deal, but I would have preferred to be asked. Don't just grab it and HAVE AT IT without my permission. This experience has me so jaded, that I doubt I will ever go to a spa for a massage again. I'll stick to Massage Envy and places in the mall. They do a better job anyway and for much less money.\n\nOh, and forget about trying to get an appointment here. It took me two weeks to get mine, because no one answered the phone during business hours, and then when you leave a message, no one calls you back!\n\nDo yourself a favor, don't go to Total Serenity for a massage. I can't speak on their other services, but massages are definitely not their forte'.",2011-07-08 21:39:56,1,8,13,fake,0.0817494358854653,0,1,1,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,7oXpAESkuAlgC4mVt_nOlg,"My bf took me to Fez for my birthday last year. Not bad.... we had chicken with olives. (Very tender!!!! )  It was dark as I-don't-know-what, inside the restaurant and I could BARELY see my menu!!!  I can tell you this, though.... I didn't eat everything that was brought out to me! \n\nI ate the bread and salad, but didn't care much for the vegetable cous-cous. I enjoyed my mint tea and pastries.... and loved that steamed  towels were brought out to us in between each course to clean your hands. \n\nWe also got a hookah. I took a few puffs and didn't think it was anything special, since I'm not a smoker. \n\nWould I go again? Not sure. The atmospohere was cool and fun, but the food was nothing special. Also the belly-dancer had clearly seen better days, and it was pretty annoying the way she lingered at my table until my bf tipped her. LOL",2010-02-06 21:17:49,3,0,0,fake,0.1781573306405895,0,0,1,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,JZKTH_ltrayNaggxtzIm6g,"Not bad.  Not the BEST crabcake i've ever had, but certainly, very tasty.if I had never tasted a Maryland crab cake, maybe this place wouldn't have such big shoes to fill. I have to agree with the others, there is more filler than I'm accustomed to in my crabcakes.  I got a sandwich, and it came with chips and a pickle.  Not bad for $7.99.  \n\nI will DEFINITELY return because this place will do in a pinch when I can't get to Baltimore. Thank you to my friend in Delaware for turning me on to this place.",2016-07-21 01:39:40,3,1,0,fake,0.3,1,0,0,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,qvoWrYv1_CdKe6xME7OZQQ,"Funny... my bf and I have eaten at Jones twice,and I still can't remember what we had!! Granted, some time has passed, but still!!! LOL\n\nI do remember I thought Jones was really cute inside, had a cozy feel to it, and that we went for dinner. I'm guessing I went with something really safe, like the salmon, and it was probably just ok. When you eat out as often as I do, the food has to be SUPERIOR... or it's FORGOTTEN.   If it was terrible, my stomach would remember!!!!!!\n\nMental note to self.... hit Jones again and try the brunch.",2010-02-06 20:09:44,3,2,0,fake,0.2518484933035714,1,0,0,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,7BI6Hx95BUE4nmAzy1omgQ,"The best thing I've had here is the Black Bean Chicken. It is DELICIOUS, and comes with all kinds of vegetables!  I usually just stick to broccoli, carrots, onions, peppers, and mushrooms.  They offer a lot of atypical chinese entrees.",2011-03-13 19:50:54,4,2,2,genuine,0.1404761904761904,1,0,0,1,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,9cPGBGiy7Yjq5jTTvK3NFw,"This will be my final update on Larry's. Found out that the chicken cheesesteak I ate gave me E.Coli food poisoning!!!!!!!!!!!!!!!!!!!!!!!!!!!  My fiance' was also sick.  I'm not sure if it was just a bad day for them or not, but I thought I should let everyone know. Larry's is obviously doing SOMETHING wrong! I will spare you the details on what I had to do to find out what was wrong with me from my doctor.  I have never been this sick before from something I ate.",2010-04-30 15:51:13,1,6,3,fake,-0.5003968253968254,0,1,0,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,GEmufFHkZxqMCMtuJh98SQ,"Just had a horrible lunch here. Ordered the Salmon Bento box. The servers brought everything in the wrong order, totally screwing up my meal. First they brought my salmon and mashed potatoes. Then they brought my asparagus. Then they brought my salad. Then they brought my soup. The salmon and potatoes were cold. The asparagus was on a dirty plate with hard egg yolk on it. The soup came about 10 minutes into the meal and tasted horrible.  The salad was the best part. \n\nI left the restaurant hungry and dissatisfied. Ended up having Chick Fil A for lunch.",2018-07-23 21:53:18,1,0,1,fake,-0.2741666666666666,0,0,0,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,kYPDQDY5xPExMSVSTQvOLg,"My bf and I used to always go to Christiana when we were in college.  Back then, it was a run-of-the-mill mall with outdated clothes/stores. We mostly went there for the food court.\n\n Well, fast forward to 2011!! This mall has TOTALLY changed!!!  Wow! This mall can now compete with Cherry Hill Mall!! Out of nowhere, this mall became more upscale, and has stores I would actually shop in!!!\n\nWhat a refreshing change from crowded King of Prussia, which is the mall closest to me.  I imagine that Christiana Mall gets pretty crowded on weekends, though. (After all, what else is there to DO in Delaware but go to the mall?) LOL.",2011-08-09 12:40:44,4,2,3,genuine,0.2416193181818181,1,0,0,1,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,d7X0QC6Bq_vlaOr4Pw6MZA,"They're having a rough time.  My fiance and I stopped in to try it out and they took forever to give us our order, and when they did it was wrong. We were kind of in a hurry and thought we could stop in and get a quick dinner. WRONG.  For starters, there were about 12 people working that night, and no one knew what to do.  There were 3 people cutting a pita wrap for the person in front of us. WHY?  Two of them could have been starting orders from the quickly forming line in back of us.  At the second station, there were about 3 people putting the fixins inside of the pita. Again,  too many people at one station, confusing each other.  There were 3 more people at the last station, bagging orders and then the manager rang up the order.\n\nSoooo... with all of these PEOPLE, why is it that when I got home, my chicken shawarma pita wasn't even in the bag??? So, we had to go allll the way back.  My fiance thought that maybe they just forgot it to put it in the bag, and it would be at the counter, but noooo, they actually stuck it in someone else's bag! We had to wait AGAIN for the sandwich to be made all over again.  Did I mention we were in a hurry? \n\nOverall, the food was ok. The sauces were pretty spicy, but that was a good thing. Double check your order before you leave, though.",2017-09-17 17:38:44,3,4,1,fake,0.0450757575757575,0,1,1,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,uXhkPv3sOzCdF-_9_nRSWw,"This place is really starting to grow on me. Ever since I discovered how good their pancakes are, my fiance' and I have been stopping in here every couple of weeks or so. Their pancakes are perfect every time, and I have never had them brought to me cold. (Yet!) I'm super-picky about my pancakes, so that means a lot to me.\n\nI also love that they have real maple syrup. Definitely a plus for me!",2012-10-30 21:42:17,4,0,0,genuine,0.2357142857142857,1,0,0,1,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,_dcTRIKttE9zBn230AYwqQ,"I'm NOT, by any means, a jogger. However, I'm WORKING on it!  lol  I'm a champion speed-walker, and for now, that's good enough for me! lol  That being said, I have to tell you about one of my favorite walking spots!\n\nThere is nothing like a nice morning walk at Valley Green. My bf and I love to start our weekends off that way, the earlier the better. Not to sound corny, but it's so quiet and peaceful out there, just you and nature. There's something soothing about the sound of the cool, running stream and fresh morning air. It's therapeutic, almost.\n\nWe usually find a good brunch spot after our walk. What a great way to spend a Saturday morning.",2010-10-31 17:20:29,4,5,2,genuine,0.3763157894736841,1,1,0,1,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,PCmn7qpuGKKOzVlJEche3Q,"Just left Honey Grow and stopped at the condiment counter to get forks and sauces, and noticed one of their employees was on my heels.  At first I thought she was trying to get past me so I stepped aside.  When it became apparent she wasn't, I continued getting my sauces and forks. That's when it hit me. The drink machine is over here. She's trying to make sure I'm not taking a free drink.  Well... IDIOT, I didn't even have a CUP, so there was no need to stand so close to me that I could feel your breath on my back.\n\nManagers of Honey Grow... you have GOT to come up with a better form of security than this. If you are that protective over your soda machine, put it behind the counter. This was intrusive, insulting and annoying. I just spent $40 in your restaurant, but will never spend another penny there. Keep your soda.",2018-08-02 21:21:18,1,5,1,genuine,-0.1375,0,1,1,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,ImQNTH38MfggOquD5jF2uA,"I was hoping to make Larry's my alternative cheesesteak place when I can't get to Allegro's, but that's just NOT GONNA HAPPEN.  Just ate there a few minutes ago, and my stomach is killing me!!!   Not sure why, really. My chicken cheesesteak wasn't TERRIBLE.... just kind of bland.  I had to keep putting salt and pepper on it for it to taste like anything, and even THAT didn't really help.\n\nThey also chop their mushrooms and onions so small that you can barely taste them. Their fries were pretty good, but kind of greasy. I;m guessing THIS might be where the stomach ache came from. \n\nI'll probably give Larry's another try at some point, but I won't be getting another cheesesteak from them again. It just wasn't good at all.\n\n\n*********************************************************************\n\nA day later, my stomach is still killing me!!!!!  I'm convinced this place puts ex-lax in their food. I will NEVER EVER EVER go back to this place. I can't remember ever having stomach pains this bad. AVOID THIS PLACE LIKE THE PLAGUE.",2010-04-19 01:06:10,2,2,0,fake,-0.0160807291666666,0,0,1,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,szwJ6Mznw7VuHdRrieNGzw,"Went to Ant's Pants today for a brunch and found it quite enjoyable. We got there at about 9:30, which I guess is a pretty good time because it wasn't crowded yet. (Although the outside tables were already filled!)\n\nAfter looking at the menu, I had a tough time deciding between the Dill Scrambled Eggs with Feta or the Creme Brulee Battered French toast. I went with the french toast and had a side of turkey bacon. So did my bf.\n\nI enjoyed my food. Definitely not as tasty as Sabrina's, but it would do nicely in a pinch. (Say, if Sabrina's had a long wait or something.)  It was actually pretty good, just not big and fluffy like Sabrina's.\n\nI think next time I will  go for the eggs. They looked delicious and I'm curious about how the feta cheese tastes on scrambled eggs.",2009-10-04 22:15:28,4,0,0,genuine,0.2089506172839506,1,0,1,1,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,VEHpSBUkHftH_x58tbUoHA,"Yes, I'm late!! But I finally got my Mac!! Every August for the past 3 years, I said I would get it, because I know that's when they have their back-to-school promotion. Well 2 years go, I got sidetracked by HP, and ended up buying a laptop from them and regretted it ever since!!  Finally, I resisted the temptation to keep an extra $700 in my pocket by buying a PC, and I went with my HEART. Yes, my HEART, because I have always loved Macs, but what can I say? I love clothes too, so.... well..... you know!! LOL\n\nOur salesgirl was Eva, and she was new, but she knew her stuff.Best of all, she didn't come off as a ""Know-it-all"" or make me feel like an imbecile for some of my questions. Heidi was also very nice and helpful.\n\nI got a free printer and a $100 gift card, so I'm a happy camper right about now. Best of all, I bought my Mac TAX-FREE.  The store was packed, but we were acknowledged the minute we stepped in the store, and I had my computer in my hand within 10 minutes, hassle-free. It made parting with close to $2000 almost painless. (I said ALMOST.) lol. Of course, I'm still basking in the afterglow of my new computer. This could all change when I need support. lol.",2011-08-09 12:52:53,5,4,2,genuine,0.2917833269671505,1,1,1,1,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,NSjvaPdI3VbmjH8hig-oBQ,"My favorite spot in the food court!!!! I usually get either the Bourbon Chicken or the Blackened Fish, plantains, noodles and or/ cabbage. Cheap and filling....",2011-05-22 18:40:28,3,2,0,fake,0.1375,0,0,0,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,8fK2rzbhCwmMMX7Y9jYtDg,"Went back a second time, and once again, the food was on point. A little overcrowded for my taste, but very cozy nonetheless.",2009-12-26 22:12:25,4,0,0,genuine,-0.111875,1,0,0,1,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,hmohv2kCc_fPvKG4uUmizw,"I love this place! Went today for takeout and got the ""Boy Am I Hungry."" (Yep... that's what it's called! LOL)  It consisted of eggs any style, french toast or waffle,bacon or sausage, (and yes, they have turkey!), and homefries or grits. Once again, my food was delicious!!!\n\nAdd to that how friendly the staff is, and Centennial is among my favorite brunch spots in Philly! I'm so glad most of you Yelpers haven't caught onto this place yet. One more plus about this place, they had their HEAT ON!!!!! Can't tell you how much I hate to be cold when I'm eating!!  It truly ruins a meal for me. \n\nCentennial is cozy.... the kind of place where you'll linger around after eating and have a second or third cup of coffee. (Or in my case, TEA!!)",2010-11-08 00:14:07,5,1,0,genuine,0.20625,1,0,0,1,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,k1DzqJuyPMOnh-3qvG7WTw,"Thanks to all the Yelpers who recommended this place. Once again, you haven't let me down. The food is great here and so was the service!! I had the Chicken and Black Bean Sauce, bf had the Lamb with pesto, and a friend had the General Tso's Chicken. All of us enjoyed our food, so again... thanks.",2012-04-21 12:46:37,3,1,1,fake,0.0475308641975308,0,0,0,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,l9026FiEseGAyTpeh4LnPA,"Ok... I had to update again because it's now 4 days later, and I'm still sick!!!!!!!!!!!!!!!  This is crazy... a serious case of food poisoning.",2010-04-23 01:50:27,1,1,0,fake,-0.2866666666666667,0,0,0,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,nWiPNiJOwECqn93-5Lg0AA,"Had breakfast here for the first time in a long time. The pancakes are still very good and so are the potatos.  I do, however, see what people mean about the rude service.  While not directed at me personally, I detected a nonchalant attitude from one of the owners.  \n\nA customer complained to her that there was not enough meat on her cheesesteak, and that she wanted her money back.  The owner told her she would only give her HALF of her money back, because she ate HALF of her sandwich. From my vantage point, I could clearly see the girl had only taken one bite out of it. Most places would just offer a total refund or make her something else to eat and apologize. i don't like the way that was handled at all.\n\nWhat followed was an unnecessary argument that could have been avoided if the owner had just tried harder to accommodate the customer. It's little things like this that makes the difference between a dissatisfied customer and a returning one.",2012-08-01 22:25:00,3,12,2,genuine,-0.0111666666666666,0,1,1,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,0CmqAMTvBAYHZQIAbf-DJA,"Okay, Two DAYS later and I'm still feeling the effects of that cheesesteak. Why?? Did they cook my chicken cheesesteak on a dirty grill that had remnants of pork juice on it, maybe??  I am in bed BALLED UP right now.  \n\n Larry's..... I hate you!!!",2010-04-21 01:55:01,1,2,0,fake,-0.2357142857142856,0,0,0,0,1.0,1,1
IpLRJY4CP3fXtlEd8Y4GFQ,3s_K0Dv1bH32pHneoKZYYQ,"This place has new owners and now serves ""average"" food.  I ate there today, and my $9.00 sandwich was AWFUL.  The bread was dry and old and so was the turkey. None of the ingredients in the sandwich were fresh. My coconut brownie was dried out and at least 2 weeks old, but they still over-charged me for it.\n\nThe place was empty!  After tasting that sandwich, I see why. It's NOTHING like it used to be. There were 2 people in the place, and they both either worked there or owned the place.  On top of that, the woman that worked there wasn't very friendly.  \n\nI won't return to Centennial unless they get a total revamp. If they don't, I give them until December before the place is shut down.",2011-08-12 01:19:42,1,55,3,fake,-0.0266684704184704,0,1,0,0,1.0,1,1
