_id,user_id,review_count,review_id,text,date,stars,useful,funny
661a6e3fee4d349db0529f1c,lAW03ccfMEuRZiDqvVgc0w,1578,LoO5IUqd3rvHp-WsYYbqfg,"The staff here are friendly and the place is pretty clean.  Of course it is nearly impossible for 4 or 5 staffers to keep up with a swarm of children who can destroy a store the size of a small country in under 5 minutes but the staff here do a pretty good job.\n\nThe pizza and food is a bit on the pricey side but nowhere near as expensive as the bowling alley where my daughter had her last birthday party.\n\nWhen you enter Chuck E Cheese, they stamp you and your children's forearms with invisible ink numbers to ensure a match when you leave. (Pretty smart cookies to not wash away the numbers).\n\nThe highlight of the visit is always when Chuck E comes out and gives hugs & hi-5's before doing a parade and dance ending in free tickets being thrown into the air for the chitlins to collect.\n\nInevitably, there will always be broken games & jammed machines but staff are always available to quickly refund your token and fix it whenever possible (secret service style talking to each other on their little microphones).\n\nThe live action video recording blue screen area by the back stage is always a hit with my kiddos.  My daughter likes to dance like crazy on the blue screen and it's free! \n\nThey also have a climbing structure but trouble is you have to be pretty adept at climbing to make it up to the crawling tubes so my newly two year old hasn't gotten to experience that aspect yet.\n\nThere are several rides where one token is good for two kids.  There are games here challenging for any adult to master and easy enough for a two year old to have fun. I do think they hit the nail on the head by making every game and ride exactly 1 token!  Tokens are 3 for a $1 or with coupons you can score 100 for $25.\n \nWe've frequented this location dozens of times over the past 5 years and keep coming back.  \n\nAre there things I would improve?  Of course there are.  But you do get pretty good bang for your buck here and the kiddos really do have fun.\n\nI think I've gotten to know you well enough that we should be on a first name basis now, Chuck.\n\nUntil later Chuck,\n\nKristin",2015-12-09 04:42:29,4,3,0
661a6e3fee4d349db052a042,a2E50HoU89NLZvh1YP8fgA,565,dCYVmENZRyOgkzJKMTcG-g,"Came here this past weekend for nye and I was sooo disgusted with the service that was provided to us at the front desk. We had booked our rooms 1 month in advance and when we arrived (almost close to 10PM on nye due to traffic), we were told that our rooms werent ready and that we needed to wait an hour...wtf??? how can rooms not be ready at 10PM when check out is at 11AM?? The evil witch at the front desk (Mariah was her name to be exact) was the worst ever. We kept asking her how come our rooms werent ready since its already 10PM and we booked over a month ago and her response was that the important people (aka top gamblers and card members) get top priority for rooms...uhh ok?? thank you for making your guest feel welcomed you evil witch. \n\nThen, after getting sick of us bitching back and forth, she said that one of our rooms were ready and the other would be ready in 10 minutes. We hung out in that room and waited for 15 minutes before calling the front desk- we were then told that the room was not ready yet and they did not have a ETA for it...WTF?? We called back an hour later and were told that our room had been ready, and the manager was suppose to call us but forgot to.....\n\nI came here 2 months ago for a concert and was treated totally different- maybe because it was a card member who booked the room for me at that time. These people really do pick and choose and will most likely treat you like shit if you're not priority. I hope that isnt the case for all the employees, but for Mariah it sure was.",2009-01-06 06:35:26,2,1,2
661a5d4cee4d349db051a165,vcbDpcsJCKhcKeSWQEQbjw,86,-aTYevi6swLBOKofDXbLfg,"This is the salon I went to, before I switched to my current salon. \n\nYes, Mary is awesome but she didn't do anything for my hair. As a person, she is great. I went three times and each time I told her I wanted less hair as well as side bangs and layers.This never came to be! Yes, it is important to listen to your clients about their anxiety regarding changing their hair but I looked like Cousin It. \n\nI called the salon, a few days after my last cut, since co-workers had said ""Oh, I thought you were getting your hair cut."" The young lady who answered the phone said it wouldn't be an issue for me to come in, however they ""thought I was happy."" \n\nGiving this place a bad review feels vaguely mean but really... it just wasn't for me. Mary is a sweetheart but with me, she was lacking the cojones to say ""Cut all this fucking hair off. You look ridiculous.""",2011-07-19 00:48:03,2,0,2
661a6e3fee4d349db052a321,X5EAMkKCHTpmso9ILIFRUg,412,ws3s7jGWrxBi97bImJqNfw,"this place used to just be called Lamberti's. no idea why they changed the name at some point - everything is just as good as it has always been, if not better!\nthis place is a standby favorite for my family. it is ALWAYS good. you can count on consistency, quality, and service. we made it our go-to spot when we moved to cherry hill in 1992, and we'll keep on going there.\nyou can usually get a reservation, even for a big group. they will never turn you away or make you wait too long - it's a family spot and all group sizes are embraced.\ntry their marsala, aribiata, and puntanasca. their tomato bread is OUTSTANDING. they do seafood extremely well. their specials are outstanding.\nbring gum or mints... you will consume about 5 cloves of garlic with any dinner. but i wouldn't have it any other way.",2009-10-29 02:03:17,5,5,2
661a6e3fee4d349db052a327,X5EAMkKCHTpmso9ILIFRUg,412,GrbwJlLxuwF9ayJrgrxxeQ,"this place is now called ""tutti toscani"". no idea why they changed the name at some point - everything is just as good as it has always been, if not better!\nthis place is a standby favorite for my family. it is ALWAYS good. you can count on consistency, quality, and service. we made it our go-to spot when we moved to cherry hill in 1992, and we'll keep on going there.\nyou can usually get a reservation, even for a big group. they will never turn you away or make you wait too long - it's a family spot and all group sizes are embraced.\ntry their marsala, aribiata, and puntanasca. their tomato bread is OUTSTANDING. they do seafood extremely well. their specials are outstanding.\nbring gum or mints... you will consume about 5 cloves of garlic with any dinner. but i wouldn't have it any other way.",2007-05-02 20:29:22,5,3,1
661a6e3fee4d349db052a327,X5EAMkKCHTpmso9ILIFRUg,412,GrbwJlLxuwF9ayJrgrxxeQ,"this place is now called ""tutti toscani"". no idea why they changed the name at some point - everything is just as good as it has always been, if not better!\nthis place is a standby favorite for my family. it is ALWAYS good. you can count on consistency, quality, and service. we made it our go-to spot when we moved to cherry hill in 1992, and we'll keep on going there.\nyou can usually get a reservation, even for a big group. they will never turn you away or make you wait too long - it's a family spot and all group sizes are embraced.\ntry their marsala, aribiata, and puntanasca. their tomato bread is OUTSTANDING. they do seafood extremely well. their specials are outstanding.\nbring gum or mints... you will consume about 5 cloves of garlic with any dinner. but i wouldn't have it any other way.",2007-05-02 20:29:22,5,3,1
661a6e3fee4d349db052a321,X5EAMkKCHTpmso9ILIFRUg,412,ws3s7jGWrxBi97bImJqNfw,"this place used to just be called Lamberti's. no idea why they changed the name at some point - everything is just as good as it has always been, if not better!\nthis place is a standby favorite for my family. it is ALWAYS good. you can count on consistency, quality, and service. we made it our go-to spot when we moved to cherry hill in 1992, and we'll keep on going there.\nyou can usually get a reservation, even for a big group. they will never turn you away or make you wait too long - it's a family spot and all group sizes are embraced.\ntry their marsala, aribiata, and puntanasca. their tomato bread is OUTSTANDING. they do seafood extremely well. their specials are outstanding.\nbring gum or mints... you will consume about 5 cloves of garlic with any dinner. but i wouldn't have it any other way.",2009-10-29 02:03:17,5,5,2
661a6e3fee4d349db052ac59,amIUTkKQlA4464-lJlwlaQ,115,zF13EvpnMzlgmiTqCYieow,"mmmmmm.  We just finished our first meal at this wonderful place (and by finished I mean until we eat the rest for lunch tomorrow).   Best deep dish this side of the south side..... what a great crust, buttery and crunchy even  on the bottom.  Well worth the wait for a fresh deep dish chicago style!  Why, oh why did we wait so long to hear of this seminole heights jewel?!   Only other place slightly close to this outside of  Chicago is Joey Ds and that is 45 minutes those of us in Tampa dont meed to drive!!!  Great service, quaint decor....YUM!!!!  We will be back!  Take out and cash only... no delivery no CCs. Who cares!!!",2013-03-20 22:23:05,5,3,0
661a6e3fee4d349db052ac5e,amIUTkKQlA4464-lJlwlaQ,115,CUgkLmaOgs6yi8CEkql_BQ,"mmmmmm.  We just finished our first meal at this wonderful place (and by finished I mean until we eat the rest for lunch tomorrow).   Best deep dish this side of the south side..... what a great crust, buttery and crunchy even  on the bottom.  Well worth the wait for a fresh deep dish chicago style!  Why, oh why did we wait so long to hear of this seminole heights jewel?!   Only other place slightly close to this outside of  Chicago is Joey Ds and that is 45 minutes those of us in Tampa dont meed to drive!!!  Great service, quaint decor....YUM!!!!  We will be back!  Take out and cash only... no delivery no CCs. Who cares!!!",2012-03-15 23:50:58,5,0,0
661a6e3fee4d349db052ac5e,amIUTkKQlA4464-lJlwlaQ,115,CUgkLmaOgs6yi8CEkql_BQ,"mmmmmm.  We just finished our first meal at this wonderful place (and by finished I mean until we eat the rest for lunch tomorrow).   Best deep dish this side of the south side..... what a great crust, buttery and crunchy even  on the bottom.  Well worth the wait for a fresh deep dish chicago style!  Why, oh why did we wait so long to hear of this seminole heights jewel?!   Only other place slightly close to this outside of  Chicago is Joey Ds and that is 45 minutes those of us in Tampa dont meed to drive!!!  Great service, quaint decor....YUM!!!!  We will be back!  Take out and cash only... no delivery no CCs. Who cares!!!",2012-03-15 23:50:58,5,0,0
661a6e3fee4d349db052ac59,amIUTkKQlA4464-lJlwlaQ,115,zF13EvpnMzlgmiTqCYieow,"mmmmmm.  We just finished our first meal at this wonderful place (and by finished I mean until we eat the rest for lunch tomorrow).   Best deep dish this side of the south side..... what a great crust, buttery and crunchy even  on the bottom.  Well worth the wait for a fresh deep dish chicago style!  Why, oh why did we wait so long to hear of this seminole heights jewel?!   Only other place slightly close to this outside of  Chicago is Joey Ds and that is 45 minutes those of us in Tampa dont meed to drive!!!  Great service, quaint decor....YUM!!!!  We will be back!  Take out and cash only... no delivery no CCs. Who cares!!!",2013-03-20 22:23:05,5,3,0
661a6e3fee4d349db052ae16,PytF0OL8y0qgLUYtD3oMtQ,425,7bEUxbkz9kA-GEa77Rb_Qg,"Thought it very good food.  Slow service, so prepare for that but food was very good .  Add onions and mushrooms to your Philly steak... Customer service is not their forte but food is !!",2015-05-19 22:03:23,4,0,0
661a6e3fee4d349db052ae17,PytF0OL8y0qgLUYtD3oMtQ,425,2T_5YcpE3mhjpadqTBlSng,"Thought it very good food.  Slow service, so prepare for that but food was very good .  Add onions and mushrooms to your Philly steak... Customer service is not their forte but food is !!",2015-05-09 20:38:15,4,1,0
661a6e3fee4d349db052ae17,PytF0OL8y0qgLUYtD3oMtQ,425,2T_5YcpE3mhjpadqTBlSng,"Thought it very good food.  Slow service, so prepare for that but food was very good .  Add onions and mushrooms to your Philly steak... Customer service is not their forte but food is !!",2015-05-09 20:38:15,4,1,0
661a6e3fee4d349db052ae16,PytF0OL8y0qgLUYtD3oMtQ,425,7bEUxbkz9kA-GEa77Rb_Qg,"Thought it very good food.  Slow service, so prepare for that but food was very good .  Add onions and mushrooms to your Philly steak... Customer service is not their forte but food is !!",2015-05-19 22:03:23,4,0,0
661a6e3fee4d349db052aece,IsXy4uiCoElOhmEdLY7QTg,121,8nzhq6nipwh-huOLU9eheg,"absoutely the best little bistro  byob this side of the port richmond line , caprese salad, perfect! scallops wrapped in bacon stellar! lobster ravioli ! delicioso ! and the frutti di mare rissotto is mouth watering !you must come to this place if you love italian food !",2017-11-08 02:50:41,5,0,0
661a6e3fee4d349db052aed0,IsXy4uiCoElOhmEdLY7QTg,121,mUXF0ifkYjQ26XlTzY4cYQ,"absoutely the best little bistro  byob this side of the port richmond line , caprese salad, perfect! scallops wrapped in bacon stellar! lobster ravioli ! delicioso ! and the frutti di mare rissotto is mouth watering !you must come to this place if you love italian food ! i went to this restiarant twoce in one week and it was well worth it i may go for a record and do brunch there this week  !",2017-11-11 02:10:50,5,0,0
661a6e3fee4d349db052aece,IsXy4uiCoElOhmEdLY7QTg,121,8nzhq6nipwh-huOLU9eheg,"absoutely the best little bistro  byob this side of the port richmond line , caprese salad, perfect! scallops wrapped in bacon stellar! lobster ravioli ! delicioso ! and the frutti di mare rissotto is mouth watering !you must come to this place if you love italian food !",2017-11-08 02:50:41,5,0,0
661a6e3fee4d349db052aed8,IsXy4uiCoElOhmEdLY7QTg,121,6KCl6dIyWzf9IIUdqn2Deg,"absoutely the best little bistro  byob this side of the port richmond line , caprese salad, perfect! scallops wrapped in bacon stellar! lobster ravioli ! delicioso ! and the frutti di mare rissotto is mouth watering !you must come to this place if you love italian food ! i went to this restiarant twoce in one week and it was well worth it i may go for a record and do brunch there this week  !",2018-04-15 05:05:15,5,1,0
661a6e3fee4d349db052aed0,IsXy4uiCoElOhmEdLY7QTg,121,mUXF0ifkYjQ26XlTzY4cYQ,"absoutely the best little bistro  byob this side of the port richmond line , caprese salad, perfect! scallops wrapped in bacon stellar! lobster ravioli ! delicioso ! and the frutti di mare rissotto is mouth watering !you must come to this place if you love italian food ! i went to this restiarant twoce in one week and it was well worth it i may go for a record and do brunch there this week  !",2017-11-11 02:10:50,5,0,0
661a6e3fee4d349db052aece,IsXy4uiCoElOhmEdLY7QTg,121,8nzhq6nipwh-huOLU9eheg,"absoutely the best little bistro  byob this side of the port richmond line , caprese salad, perfect! scallops wrapped in bacon stellar! lobster ravioli ! delicioso ! and the frutti di mare rissotto is mouth watering !you must come to this place if you love italian food !",2017-11-08 02:50:41,5,0,0
661a6e3fee4d349db052aed0,IsXy4uiCoElOhmEdLY7QTg,121,mUXF0ifkYjQ26XlTzY4cYQ,"absoutely the best little bistro  byob this side of the port richmond line , caprese salad, perfect! scallops wrapped in bacon stellar! lobster ravioli ! delicioso ! and the frutti di mare rissotto is mouth watering !you must come to this place if you love italian food ! i went to this restiarant twoce in one week and it was well worth it i may go for a record and do brunch there this week  !",2017-11-11 02:10:50,5,0,0
661a6e3fee4d349db052aed8,IsXy4uiCoElOhmEdLY7QTg,121,6KCl6dIyWzf9IIUdqn2Deg,"absoutely the best little bistro  byob this side of the port richmond line , caprese salad, perfect! scallops wrapped in bacon stellar! lobster ravioli ! delicioso ! and the frutti di mare rissotto is mouth watering !you must come to this place if you love italian food ! i went to this restiarant twoce in one week and it was well worth it i may go for a record and do brunch there this week  !",2018-04-15 05:05:15,5,1,0
661a6e3fee4d349db052aed4,IsXy4uiCoElOhmEdLY7QTg,121,Mvo4EbxYkGuSBr5mXlZitQ,"Fabios chicken restaurant is by far my new Columbian hot spot for excellent chicken, crispy skin on the outsde with moist dark and white meat on the inside. The consome soup is unbelievable i was in awe with the flavors and how well they meshed together in a savory broth the fish dissolves on your tongue while the carrots and potatoes just feel like they are  melting in your mouth with each bite. The rice and beans were good along with the fried plantains and the pickled onions and side salad.  i am looking forward to coming back as soon as i can. This place makes some of the best chicken in north philly!",2018-10-10 09:44:49,5,1,0
661a6e3fee4d349db052aed5,IsXy4uiCoElOhmEdLY7QTg,121,davtVfKg-cRdRbMMCi5_5A,"Fabios chicken restaurant is by far my new Columbian hot spot for excellent chicken, crispy skin on the outsde with moist dark and white meat on the inside. The consome soup is unbelievable i was in awe with the flavors and how well they meshed together in a savory broth the fish dissolves on your tongue while the carrots and potatoes just feel like they are  melting in your mouth with each bite. The rice and beans were good along with the fried plantains and the pickled onions and side salad. im llooking forward to coming back as soon as i can.",2018-09-15 23:28:55,5,0,0
661a6e3fee4d349db052aed5,IsXy4uiCoElOhmEdLY7QTg,121,davtVfKg-cRdRbMMCi5_5A,"Fabios chicken restaurant is by far my new Columbian hot spot for excellent chicken, crispy skin on the outsde with moist dark and white meat on the inside. The consome soup is unbelievable i was in awe with the flavors and how well they meshed together in a savory broth the fish dissolves on your tongue while the carrots and potatoes just feel like they are  melting in your mouth with each bite. The rice and beans were good along with the fried plantains and the pickled onions and side salad. im llooking forward to coming back as soon as i can.",2018-09-15 23:28:55,5,0,0
661a6e3fee4d349db052aed4,IsXy4uiCoElOhmEdLY7QTg,121,Mvo4EbxYkGuSBr5mXlZitQ,"Fabios chicken restaurant is by far my new Columbian hot spot for excellent chicken, crispy skin on the outsde with moist dark and white meat on the inside. The consome soup is unbelievable i was in awe with the flavors and how well they meshed together in a savory broth the fish dissolves on your tongue while the carrots and potatoes just feel like they are  melting in your mouth with each bite. The rice and beans were good along with the fried plantains and the pickled onions and side salad.  i am looking forward to coming back as soon as i can. This place makes some of the best chicken in north philly!",2018-10-10 09:44:49,5,1,0
661a6e3fee4d349db052aed8,IsXy4uiCoElOhmEdLY7QTg,121,6KCl6dIyWzf9IIUdqn2Deg,"absoutely the best little bistro  byob this side of the port richmond line , caprese salad, perfect! scallops wrapped in bacon stellar! lobster ravioli ! delicioso ! and the frutti di mare rissotto is mouth watering !you must come to this place if you love italian food ! i went to this restiarant twoce in one week and it was well worth it i may go for a record and do brunch there this week  !",2018-04-15 05:05:15,5,1,0
661a6e3fee4d349db052aece,IsXy4uiCoElOhmEdLY7QTg,121,8nzhq6nipwh-huOLU9eheg,"absoutely the best little bistro  byob this side of the port richmond line , caprese salad, perfect! scallops wrapped in bacon stellar! lobster ravioli ! delicioso ! and the frutti di mare rissotto is mouth watering !you must come to this place if you love italian food !",2017-11-08 02:50:41,5,0,0
661a6e3fee4d349db052aed8,IsXy4uiCoElOhmEdLY7QTg,121,6KCl6dIyWzf9IIUdqn2Deg,"absoutely the best little bistro  byob this side of the port richmond line , caprese salad, perfect! scallops wrapped in bacon stellar! lobster ravioli ! delicioso ! and the frutti di mare rissotto is mouth watering !you must come to this place if you love italian food ! i went to this restiarant twoce in one week and it was well worth it i may go for a record and do brunch there this week  !",2018-04-15 05:05:15,5,1,0
661a6e3fee4d349db052aed0,IsXy4uiCoElOhmEdLY7QTg,121,mUXF0ifkYjQ26XlTzY4cYQ,"absoutely the best little bistro  byob this side of the port richmond line , caprese salad, perfect! scallops wrapped in bacon stellar! lobster ravioli ! delicioso ! and the frutti di mare rissotto is mouth watering !you must come to this place if you love italian food ! i went to this restiarant twoce in one week and it was well worth it i may go for a record and do brunch there this week  !",2017-11-11 02:10:50,5,0,0
661a6e3fee4d349db052afb9,0E-IU4qDXps1MHQhNZx6vA,276,HWotQkSaFKPN1JtkhELE3A,"Excuse me, will you run my bath for me? Oh, and instead of water I want mint chocolate chip ice cream from Baskin-Robbins. \n\nChanging times and fickle tastes have robbed me of many of the places I liked when I was a kid. The malts at Linder's Ice Cream are only a distant memory. Sitting in a ""jail cell"" at the Tin Star? My kids will never get to do that. This Christmas won't find me strolling the aisles of Children's Palace for just the right toy. \n\nThank you, Baskin-Robbins on U.S. 31, for being one of the few constants. My mom used to go here when she was in high school and she's REALLY old. At least late fifties. \n\nWe don't come here often but once or twice a year it's one of those places that just seems like the absolute right place in all the world to be at that time. It's the kind of place that makes your forget about the crowds of maniacs at the mall across the street. It's the kind of place that could bring peace to the Middle East if only Abbas and Netanyahu could come to Indiana and sit down here in a booth for an ice cream cone and a laugh.",2011-09-30 16:36:12,5,0,1
661a6e3fee4d349db052afbb,0E-IU4qDXps1MHQhNZx6vA,276,tIbXfoGYnAfjRlLRQN0OIQ,"Excuse me, will you run my bath for me? Oh, and instead of water I want mint chocolate chip ice cream from Baskin-Robbins. \n\nChanging times and fickle tastes have robbed me of many of the places I liked when I was a kid. The malts at Linder's Ice Cream are only a distant memory. Sitting in a ""jail cell"" at the Tin Star? My kids will never get to do that. This Christmas won't find me strolling the aisles of Children's Palace for just the right toy. \n\nThank you, Baskin-Robbins on U.S. 31, for being one of the few constants. My mom used to go here when she was in high school and she's REALLY old. At least almost 60. \n\nThis is one of those places that just seems like the absolute right place in all the world to be at that time. It's the kind of place that makes you forget about the crowds of maniacs at the mall across the street. It's the kind of place that could bring peace to the Middle East if only Abbas and Netanyahu could come to Indiana and sit down here in a booth for an ice cream cone and a laugh.",2012-07-22 04:36:22,5,0,2
661a6e3fee4d349db052afbb,0E-IU4qDXps1MHQhNZx6vA,276,tIbXfoGYnAfjRlLRQN0OIQ,"Excuse me, will you run my bath for me? Oh, and instead of water I want mint chocolate chip ice cream from Baskin-Robbins. \n\nChanging times and fickle tastes have robbed me of many of the places I liked when I was a kid. The malts at Linder's Ice Cream are only a distant memory. Sitting in a ""jail cell"" at the Tin Star? My kids will never get to do that. This Christmas won't find me strolling the aisles of Children's Palace for just the right toy. \n\nThank you, Baskin-Robbins on U.S. 31, for being one of the few constants. My mom used to go here when she was in high school and she's REALLY old. At least almost 60. \n\nThis is one of those places that just seems like the absolute right place in all the world to be at that time. It's the kind of place that makes you forget about the crowds of maniacs at the mall across the street. It's the kind of place that could bring peace to the Middle East if only Abbas and Netanyahu could come to Indiana and sit down here in a booth for an ice cream cone and a laugh.",2012-07-22 04:36:22,5,0,2
661a6e3fee4d349db052afb9,0E-IU4qDXps1MHQhNZx6vA,276,HWotQkSaFKPN1JtkhELE3A,"Excuse me, will you run my bath for me? Oh, and instead of water I want mint chocolate chip ice cream from Baskin-Robbins. \n\nChanging times and fickle tastes have robbed me of many of the places I liked when I was a kid. The malts at Linder's Ice Cream are only a distant memory. Sitting in a ""jail cell"" at the Tin Star? My kids will never get to do that. This Christmas won't find me strolling the aisles of Children's Palace for just the right toy. \n\nThank you, Baskin-Robbins on U.S. 31, for being one of the few constants. My mom used to go here when she was in high school and she's REALLY old. At least late fifties. \n\nWe don't come here often but once or twice a year it's one of those places that just seems like the absolute right place in all the world to be at that time. It's the kind of place that makes your forget about the crowds of maniacs at the mall across the street. It's the kind of place that could bring peace to the Middle East if only Abbas and Netanyahu could come to Indiana and sit down here in a booth for an ice cream cone and a laugh.",2011-09-30 16:36:12,5,0,1
661a6e3fee4d349db052b287,hVPyu7QWaSQgOlz0rppmkg,542,bNHK1s4MKdThRwov7mylMQ,"Exceeded my expectations on every level. There are so many Italian restaurants in the Phila area, or can really be hit or miss to find one that delivers on every level. Fellini's is old school Italian - like what I remember from old south Phila places. Big portions, fragrant sauces, sweet mussels and clams. Bruschetta that reeks of garlic with the smoothness of olive oil and good bread. Sepia (calamari that's really cuttlefish) mussels marinara in a sweet red sauce... followed by excellent renditions  of clams with linguini in white sauce and a rack of lamb that was to die for. \n\nThe dessert? FORGET ABOUT IT! Peanut bomb and dark side of the\nMoon. Beyond good- religious experience. \n\nAnd a BYOB?  Go. Now. Soon. Often.",2016-12-22 23:18:15,4,23,8
661a6e3fee4d349db052b28f,hVPyu7QWaSQgOlz0rppmkg,542,KM-WA_LzGdsaIsCcn9FvZA,"Exceeded my expectations on every level. There are so many Italian restaurants in the Phila area, or can really be hit or miss to find one that delivers on every level. Fellini's is old school Italian - like what I remember from old south Phila places. Big portions, fragrant sauces, sweet mussels and clams. Bruschetta that reeks of garlic with the smoothness of olive oil and good bread. Sepia (calamari that's really cuttlefish) mussels marinara in a sweet red sauce... followed by excellent renditions  of clams with linguini in white sauce and a rack of lamb that was to die for. \n\nThe dessert? FORGET ABOUT IT! Peanut bomb and dark side of the\nMoon. Beyond good- religious experience. \n\nAnd a BYOB?  Go. Now. Soon. Often.",2018-12-12 23:33:37,4,3,1
661a6e3fee4d349db052b28f,hVPyu7QWaSQgOlz0rppmkg,542,KM-WA_LzGdsaIsCcn9FvZA,"Exceeded my expectations on every level. There are so many Italian restaurants in the Phila area, or can really be hit or miss to find one that delivers on every level. Fellini's is old school Italian - like what I remember from old south Phila places. Big portions, fragrant sauces, sweet mussels and clams. Bruschetta that reeks of garlic with the smoothness of olive oil and good bread. Sepia (calamari that's really cuttlefish) mussels marinara in a sweet red sauce... followed by excellent renditions  of clams with linguini in white sauce and a rack of lamb that was to die for. \n\nThe dessert? FORGET ABOUT IT! Peanut bomb and dark side of the\nMoon. Beyond good- religious experience. \n\nAnd a BYOB?  Go. Now. Soon. Often.",2018-12-12 23:33:37,4,3,1
661a6e3fee4d349db052b287,hVPyu7QWaSQgOlz0rppmkg,542,bNHK1s4MKdThRwov7mylMQ,"Exceeded my expectations on every level. There are so many Italian restaurants in the Phila area, or can really be hit or miss to find one that delivers on every level. Fellini's is old school Italian - like what I remember from old south Phila places. Big portions, fragrant sauces, sweet mussels and clams. Bruschetta that reeks of garlic with the smoothness of olive oil and good bread. Sepia (calamari that's really cuttlefish) mussels marinara in a sweet red sauce... followed by excellent renditions  of clams with linguini in white sauce and a rack of lamb that was to die for. \n\nThe dessert? FORGET ABOUT IT! Peanut bomb and dark side of the\nMoon. Beyond good- religious experience. \n\nAnd a BYOB?  Go. Now. Soon. Often.",2016-12-22 23:18:15,4,23,8
661a6e3fee4d349db052b58a,xzXU5tzSMqbLCLvZGuawGA,388,qm7NddMJnW46kpPOlGKHFA,"Dare I say it, wow.\n\nCompared to my experience with Time Warner Cable in NYC, this is outstanding.\n\nI called to book an appointment and the telephone agent was prompt and diligent. When I had to change it, I was able to do so online through chat.\n\nThe technicians arrived 10 min early to get started, and an hour later I was up and running with quick Internet.",2016-08-01 15:10:24,5,0,0
661a6e3fee4d349db052b58b,xzXU5tzSMqbLCLvZGuawGA,388,tf5sfgI3gEuVEKFEBR6CYg,"Dare I say it, wow.\n\nCompared to my experience with Time Warner Cable in NYC, this is outstanding.\n\nI called to book an appointment and the telephone agent was prompt and diligent. When I had to change it, I was able to do so online through chat.\n\nThe technicians arrived 10 min early to get started, and an hour later I was up and running with quick Internet.",2016-11-12 14:44:03,5,0,1
661a6e3fee4d349db052b58b,xzXU5tzSMqbLCLvZGuawGA,388,tf5sfgI3gEuVEKFEBR6CYg,"Dare I say it, wow.\n\nCompared to my experience with Time Warner Cable in NYC, this is outstanding.\n\nI called to book an appointment and the telephone agent was prompt and diligent. When I had to change it, I was able to do so online through chat.\n\nThe technicians arrived 10 min early to get started, and an hour later I was up and running with quick Internet.",2016-11-12 14:44:03,5,0,1
661a6e3fee4d349db052b58a,xzXU5tzSMqbLCLvZGuawGA,388,qm7NddMJnW46kpPOlGKHFA,"Dare I say it, wow.\n\nCompared to my experience with Time Warner Cable in NYC, this is outstanding.\n\nI called to book an appointment and the telephone agent was prompt and diligent. When I had to change it, I was able to do so online through chat.\n\nThe technicians arrived 10 min early to get started, and an hour later I was up and running with quick Internet.",2016-08-01 15:10:24,5,0,0
661a6e3fee4d349db052b67a,z02XKjGqJMONH59_lUHlTQ,393,_1RbMA6BfzcMYBRopdL00w,The staff at this store deserve 5 stars and then some. We were having our annual awards ceremony and needed two awards in less than 24 hours. I called Center City Engraving after my pursuit to purchase awards with Things Remembered proved unsuccessful. I called around 2:30pm and told them I needed two awards by 9:00am the following morning. I got there around 2:45pm and got a call that evening at 5:30pm to let me know the awards were ready. \n\nThe price was reasonable and the results were amazing.,2014-05-13 19:08:37,5,0,0
661a6e3fee4d349db052b67e,z02XKjGqJMONH59_lUHlTQ,393,q_0zZyn4hQQ7L4z95ff44Q,"The staff at this store deserve 5 stars and then some. We were having our annual awards ceremony and needed two awards in less than 24 hours. I called Center City Engraving after my pursuit to purchase awards with Things Remembered proved unsuccessful. I called around 2:30pm and told them I needed two awards by 9:00am the following morning. I got there around 2:45pm and got a call that evening at 5:30pm to let me know the awards were ready. The price was reasonable and the results were amazing. \n\nJust a note: The store used to be called Center City Engraving. They changed ownership about two years ago and dropped the ""Center"" from the title.",2014-12-12 17:39:09,5,1,1
661a6e3fee4d349db052b67e,z02XKjGqJMONH59_lUHlTQ,393,q_0zZyn4hQQ7L4z95ff44Q,"The staff at this store deserve 5 stars and then some. We were having our annual awards ceremony and needed two awards in less than 24 hours. I called Center City Engraving after my pursuit to purchase awards with Things Remembered proved unsuccessful. I called around 2:30pm and told them I needed two awards by 9:00am the following morning. I got there around 2:45pm and got a call that evening at 5:30pm to let me know the awards were ready. The price was reasonable and the results were amazing. \n\nJust a note: The store used to be called Center City Engraving. They changed ownership about two years ago and dropped the ""Center"" from the title.",2014-12-12 17:39:09,5,1,1
661a6e3fee4d349db052b67a,z02XKjGqJMONH59_lUHlTQ,393,_1RbMA6BfzcMYBRopdL00w,The staff at this store deserve 5 stars and then some. We were having our annual awards ceremony and needed two awards in less than 24 hours. I called Center City Engraving after my pursuit to purchase awards with Things Remembered proved unsuccessful. I called around 2:30pm and told them I needed two awards by 9:00am the following morning. I got there around 2:45pm and got a call that evening at 5:30pm to let me know the awards were ready. \n\nThe price was reasonable and the results were amazing.,2014-05-13 19:08:37,5,0,0
661a6e3fee4d349db052b8d0,8vJqyo249SS0ZqJoSXvUww,67,A66dRLc5oViLO05sCOJxgQ,"I was excited to see so many crystals and stones! They have some pricey gems as well as some affordable gems.  They had oils, tarot cards, rough cut and tumbled stones. The store has many stones on display, so be careful if you are clumsy.  I got a $10 off coupon from my Yelp check-in, which is only redeemable if you spend over $50. The folks were friendly and helpful. They also ship online. I signed their guest book to subscribe to their online newsletter.",2016-09-11 22:51:02,5,1,0
